doc_id,subcorpus,focal_gender,sent_id,clause_id,role,voice,agent_present,process_type,modality,hedge,override_note,text_span,focal_found,root_is_verb,needs_review
H00060,human,female,1,2,absent,none,,material,no,no,,they later split.,no,no,yes
H00124,human,female,1,1,absent,none,,relational,no,yes,,"It's hard to imagine Meryl Streep having second thoughts about tackling any role,",no,no,yes
H00124,human,female,1,2,subject,active,,material,no,yes,,"the actress admits that she had doubts about ""Doubt,"" her newest project.",yes,no,yes
H00246,human,male,1,1,subject,active,,mental,no,no,,"'All I am is a cash cow, a walking ATM,' he said.",yes,yes,no
H00201,human,male,1,1,subject,active,,relational,no,no,,"He's a disgrace to his country, his race,",yes,no,yes
H00201,human,male,1,2,subject,active,,material,no,no,,what he laughably describes as his profession.',yes,no,yes
H00056,human,female,1,1,subject,active,,mental,no,no,,"Speaking to Daily Mail Australia, Ms Alavi's distressed co-worker said she didn't know 'how",yes,yes,no
H00056,human,female,1,2,absent,none,,material,no,no,,why this happened.',no,no,yes
H00171,human,female,1,1,subject,active,,mental,no,yes,,"Speaking about the treatment, she said",yes,yes,no
H00171,human,female,1,2,absent,none,,material,no,no,,'I have tried,no,no,yes
H00171,human,female,1,3,absent,none,,material,no,no,,loved lipo - it was great for me,no,no,yes
H00171,human,female,1,4,absent,none,,material,no,no,,really made me feel good in my body.',no,no,yes
H00336,human,male,1,1,absent,none,,mental,no,no,,Nigerian police said Yusuf had been shot,no,yes,yes
H00336,human,male,1,2,absent,none,,material,no,no,,"trying to escape,",no,no,yes
H00336,human,male,1,3,subject,passive,no,material,no,yes,,other reports said he had been summarily executed.,yes,no,yes
H00242,human,male,1,1,subject,active,,mental,yes,yes,,He will say the same over the coming weeks as he starts to dream about finally getting his hands on the trophy he has coveted all his life.,yes,yes,no
H00025,human,female,1,1,subject,active,,mental,no,no,,She said,yes,yes,no
H00025,human,female,1,2,absent,none,,material,yes,yes,,'Maybe I'll do Vegas next.,no,no,yes
H00318,human,male,1,1,subject,active,,material,no,yes,,"James Murdoch insisted Tuesday that he knew little about the scale of phone hacking by people working for the News of the World, as he continued his fight to limit the damage the scandal does to him",yes,yes,no
H00318,human,male,1,2,absent,none,,material,no,no,,his family's media empire.,no,no,yes
H00104,human,female,1,1,absent,none,,material,no,no,,The new soldier is living the Hollywood dream,no,no,yes
H00104,human,female,1,2,subject,active,,material,no,no,,She won a Grammy Award.,yes,yes,no
H00134,human,female,1,1,absent,none,,material,no,no,,"""I'm just here on my own, happy",no,no,yes
H00134,human,female,1,2,subject,active,,mental,no,no,,"having a good time with Josh,"" she said.",yes,yes,no
H00101,human,female,1,2,subject,active,,material,no,no,,Coleen admitted during an . interview in the Daily Mirror earlier this month that she was looking .,yes,yes,no
H00063,human,female,1,1,subject,passive,no,mental,no,no,,"Valeria Lukyanova said she was attacked outside her home in Odessa, Ukraine on Halloween night .",yes,yes,no
H00168,human,female,1,1,absent,none,,material,no,no,,Keri Anne-Payne talks through the mental,no,no,yes
H00168,human,female,1,2,subject,active,,material,no,no,,physical training that she has undergone on her Olympic journey .,yes,no,yes
H00267,human,male,1,1,absent,none,,material,no,no,,"Thompson, who drove a Porsche",no,no,yes
H00267,human,male,1,2,subject,active,,mental,no,no,,"lived in a five-bedroom home with his wife, said he had run up debts of more than GBP 120,000",yes,yes,no
H00267,human,male,1,3,absent,none,,material,no,no,,a career in the armed forces,no,no,yes
H00267,human,male,1,4,absent,none,,material,no,no,,the police.,no,no,yes
H00198,human,male,1,1,subject,active,,material,no,yes,,"The wills show John Cadbury, who created the eponymous chocolate empire, left a personal estate of 43,773 pounds (around 4.2 million pounds today) -- $69,000 ($6.6 million) -- when he died in 1889.",yes,yes,no
H00319,human,male,1,2,subject,active,,material,no,no,,he hasn't sworn off public life completely.,yes,yes,no
H00258,human,male,1,1,subject,active,,material,no,no,,He sustained his injuries doing the sport he loved most.,yes,yes,no
H00061,human,female,1,1,subject,active,,mental,no,no,,"As for Oscar buzz surrounding her performance, the actress said she's keeping her fingers crossed for Streep",yes,yes,no
H00061,human,female,1,2,absent,none,,material,no,no,,"Davis to be nominated for their roles in ""Doubt""",no,no,yes
H00061,human,female,1,3,absent,none,,material,no,no,,has no expectations for herself.,no,no,yes
H00132,human,female,1,1,absent,none,,material,no,no,,"On New Year's Day, Windy Hill lay in a hospital bed",no,yes,yes
H00132,human,female,1,2,subject,active,,material,no,no,,described to her doctor the feeling she'd been having.,yes,no,yes
H00176,human,female,1,1,subject,active,,material,no,no,,"Despite showcasing an enviably honed physique in the campaign shots, modest Amy reveals that she admires another star's body.",yes,yes,no
H00085,human,female,1,1,subject,active,,material,no,yes,,"She reportedly woke up at 5am every morning, spending at least two hours applying false eyelashes, false hair extensions, layers of foundation",yes,yes,no
H00085,human,female,1,2,absent,none,,material,no,no,,other makeup products in a bid to look like a Barbie doll.,no,no,yes
H00009,human,female,1,2,subject,active,,material,no,no,,"Brown shot back that ""she calls it fear-mongering",yes,no,yes
H00009,human,female,1,3,absent,none,,material,no,no,,"I call it rational fear.""",no,yes,yes
H00172,human,female,1,1,subject,active,,mental,no,no,,(Louise said she didn't think she had.),yes,yes,no
H00145,human,female,1,1,absent,none,,material,no,no,,another picture of her,no,no,yes
H00145,human,female,1,2,subject,active,,material,no,no,,"a friend, she later tweeted",yes,yes,no
H00145,human,female,1,3,absent,none,,material,no,no,,'My brothers .,no,no,yes
H00341,human,male,1,1,subject,active,,material,yes,no,,Right-back Avdija Vrsajevic drags the ball wide with a shot when he could have easily played the ball across the six-yard box,yes,yes,no
H00341,human,male,1,2,absent,none,,material,no,no,,into the path of Dzeko.,no,no,yes
H00019,human,female,1,1,subject,active,,mental,no,no,,"'All the photos of me is like me ""coming out"",' she said.",yes,yes,no
H00002,human,female,1,1,subject,passive,no,mental,yes,no,,Paramedics said the hole in Shauna Tiaffay's head was so deep they first thought she may have been shot.,yes,yes,no
H00248,human,male,1,1,subject,active,,material,no,no,,Wildman insisted he did not take part in the raid at the museum which took place in the evening of April 5 last year.,yes,yes,no
H00059,human,female,1,1,subject,active,,material,no,no,,She,yes,no,yes
H00059,human,female,1,2,absent,none,,material,no,no,,"her husband, Lawrence, lived together in their flat, in Haverstock Hill, Belsize Park, north London, for 48 years, until his death in 1994.",no,yes,yes
H00225,human,male,1,1,subject,active,,material,no,no,,"In a similar fashion, he took her to McDonald's, took her to the mall",yes,yes,no
H00225,human,male,1,2,absent,none,,material,no,no,,made her feel safe.,no,no,yes
H00006,human,female,1,1,absent,none,,mental,no,no,,Ms Montenegro said the temptation of making good money,no,yes,yes
H00006,human,female,1,2,subject,active,,material,yes,no,,escorting was one she could not refuse .,yes,no,yes
H00087,human,female,1,1,absent,none,,material,no,no,,Linda vehemently dismisses the claims,no,yes,yes
H00087,human,female,1,2,subject,active,,material,no,no,,says she always took care of her appearance.,yes,no,yes
H00232,human,male,1,1,absent,none,,material,no,no,,First --,no,no,yes
H00232,human,male,1,2,subject,active,,relational,no,no,,"most important -- did Pistorius know Steenkamp was behind the door in his bathroom when he fired four shots through it on Valentine's Day last year, killing her?",yes,no,yes
H00353,human,male,1,1,subject,active,,material,no,no,,"He . also reflected on the weeklong trip, recalling some of the folks he met .",yes,yes,no
H00307,human,male,1,1,subject,active,,mental,no,no,,"from Pernetti, Barchi said he 'agreed with",yes,yes,no
H00307,human,male,1,2,absent,none,,material,no,no,,supported his .,no,no,yes
H00031,human,female,1,1,subject,passive,no,material,no,no,,She was initially diagnosed with cervical cancer in March last year,yes,yes,no
H00031,human,female,1,2,absent,none,,material,no,no,,an annual smear test.,no,no,yes
H00116,human,female,1,1,subject,active,,material,no,no,,"She left the store when no staff member came to help,",yes,yes,no
H00116,human,female,1,2,subject,active,,material,no,no,,when she contacted Tesco to complain she was told the fruit was age restricted,yes,no,yes
H00116,human,female,1,3,absent,none,,material,yes,no,,it can be turned into alcohol.,no,no,yes
H00133,human,female,1,1,subject,active,,mental,no,no,,"She said they introduced her to older men, cars, alcohol cigarettes",yes,yes,no
H00133,human,female,1,2,absent,none,,material,no,no,,cannabis.,no,no,yes
H00308,human,male,1,1,subject,active,,mental,no,no,,Robertson said that he expected Heathrow to be fully open on Thursday,yes,yes,no
H00308,human,male,1,2,absent,none,,material,yes,no,,"that the airport was ""as prepared as we can be"" for further predicted snow later this week.",no,no,yes
H00191,human,male,1,1,absent,none,,material,no,yes,,Perhaps Carswell had the courage to jump ship,no,yes,yes
H00191,human,male,1,2,subject,active,,material,no,no,,"four years ago he romped home in Clacton with a 12,500 majority.",yes,no,yes
H00250,human,male,1,1,absent,none,,material,no,no,,"His sentence was scheduled to end in 2009,",no,yes,yes
H00250,human,male,1,2,subject,active,,material,no,no,,he was out of prison on parole.,yes,no,yes
H00321,human,male,1,1,subject,passive,no,material,no,no,,He is suspected of two double homicides .,yes,yes,no
H00293,human,male,1,1,subject,active,,material,no,no,,He studied history at the University of East Anglia,yes,yes,no
H00293,human,male,1,2,absent,none,,material,no,no,,"King's College, London,",no,no,yes
H00293,human,male,1,3,absent,none,,material,no,no,,worked in television,no,no,yes
H00293,human,male,1,4,absent,none,,material,no,no,,investment banking,no,no,yes
H00293,human,male,1,5,absent,none,,material,no,no,,politics.,no,no,yes
H00189,human,male,1,1,absent,none,,material,no,no,,"Let's say that somewhere in the world American intelligence comes across an individual it has good reason to believe is an al Qaeda operative,",no,yes,yes
H00189,human,male,1,2,subject,active,,material,no,no,,he has a cell phone in his possession.,yes,no,yes
H00055,human,female,1,1,subject,active,,mental,no,no,,She said,yes,yes,no
H00055,human,female,1,2,absent,none,,material,no,no,,'I was running,no,no,yes
H00055,human,female,1,3,absent,none,,material,no,no,,circuit training constantly.,no,no,yes
H00234,human,male,1,1,subject,active,,material,no,no,,He has no racist feelings,yes,yes,no
H00234,human,male,1,2,subject,active,,material,no,no,,is deeply ashamed of what he did.',yes,no,yes
H00243,human,male,1,1,subject,passive,no,material,no,no,,He was described as a 'calm,yes,yes,no
H00243,human,male,1,2,absent,none,,material,no,no,,mellow' person who 'thought everything through'.,no,no,yes
H00188,human,male,1,1,subject,active,,mental,no,no,,"As Putin returned from the G20 in Brisbane where he was under siege from Western leaders, Poroshenko claimed his army is now better prepared to fight to defend its territory than when the conflict began.",yes,yes,no
H00204,human,male,1,1,subject,passive,no,material,no,no,,He was included in the line-up for a famous photograph with a host of BBC stars outside Broadcasting House that year.,yes,yes,no
H00043,human,female,1,2,subject,active,,material,no,no,,she is doing it the hard way.,yes,yes,no
H00351,human,male,1,1,absent,none,,material,no,no,,Scheidt was convicted in August 2012 of two counts of practicing medicine without a license,no,yes,yes
H00351,human,male,1,2,subject,active,,material,no,no,,"two counts of impersonating a physician's assistant in August 2011, when he was 17 .",yes,no,yes
H00122,human,female,1,1,absent,none,,material,no,no,,Jerry Hall in 2005 (left),no,no,yes
H00122,human,female,1,3,subject,active,,material,no,no,,as she launches new e-readers by Sony in 2008 (right) Arriving for The Noble Gift Gala in 2009 (left),yes,yes,no
H00122,human,female,1,4,absent,none,,material,no,no,,launching Invisible Zinc suncare range (right) in 2010 .,no,no,yes
H00170,human,female,1,1,subject,passive,no,material,no,no,,"At age 30, she was diagnosed with bipolar disorder.",yes,yes,no
H00033,human,female,1,1,subject,active,,mental,no,no,,"Everybody was crying inside,"" she said.",yes,yes,no
H00284,human,male,1,1,subject,active,,material,no,no,,He added,yes,yes,no
H00284,human,male,1,2,absent,none,,material,no,no,,'It's a bummer for us ending on the losing side,no,no,yes
H00284,human,male,1,3,absent,none,,material,no,no,,"a game of 120 minutes that gave everything to the fans, a real drama, a thriller.",no,no,yes
H00018,human,female,1,1,subject,active,,material,no,no,,"She also repeated her outspoken criticism of the government of Myanmar, also known by its former name of Burma, which has come under fire for imprisoning pro-democracy activist Aung San Suu Kyi.",yes,yes,no
H00125,human,female,1,1,subject,active,,relational,no,no,,It was unclear to whom she was referring.,yes,no,yes
H00022,human,female,1,1,subject,active,,material,no,no,,"jibe, she tweeted",yes,yes,no
H00022,human,female,1,2,absent,none,,material,no,yes,,"'Teamwork is also about giving the people around you, .",no,no,yes
H00021,human,female,1,1,subject,active,,material,no,no,,"""It was always them together, all five of them always together,"" she told CNN affiliate KVII.",yes,yes,no
H00146,human,female,1,1,absent,none,,mental,no,no,,"Mrs Bowness-Major, who works as a florist, said",no,yes,yes
H00146,human,female,1,2,subject,active,,material,yes,no,,'She can't go on public transport in case someone has a cold,yes,no,yes
H00146,human,female,1,3,absent,none,,material,no,no,,sneezes on her.,no,no,yes
H00179,human,female,1,1,absent,none,,material,no,no,,Rebecca Adlington tweeted a picture of her Olympic Village bedroom,no,yes,yes
H00179,human,female,1,2,subject,active,,material,no,no,,worried that she had overfilled it with her belongings .,yes,no,yes
H00015,human,female,1,2,subject,active,,relational,no,no,,there's one thing she does know.,yes,yes,no
H00062,human,female,1,1,absent,none,,relational,no,no,,"LOS ANGELES, California (CNN) -- Janelle Monae is a girl from another planet,",no,no,yes
H00062,human,female,1,2,subject,active,,material,no,no,,she's invading your world.,yes,no,yes
H00079,human,female,1,2,absent,none,,relational,no,no,,"weeks later, back in February, the girl was back in hospital fighting for her life",no,no,yes
H00079,human,female,1,3,subject,active,,material,no,no,,she broke out in rash-like bruises,yes,no,yes
H00079,human,female,1,4,absent,none,,material,no,no,,was bleeding from the nose,no,no,yes
H00079,human,female,1,5,absent,none,,material,no,no,,gums.,no,no,yes
H00249,human,male,1,1,absent,none,,material,yes,no,,Kastigar would not elaborate on what else was in the bag,no,yes,yes
H00249,human,male,1,2,absent,none,,material,no,no,,"said ""it gives us some indication to where (Loughner) was",no,no,yes
H00249,human,male,1,3,subject,active,,material,no,no,,"what he was doing.""",yes,no,yes
H00212,human,male,1,1,subject,active,,mental,no,no,,"""There are so many Iraqi groups all over Facebook,"" he said.",yes,yes,no
H00005,human,female,1,1,subject,active,,relational,no,no,,She is a friend,yes,no,yes
H00005,human,female,1,2,absent,none,,material,no,no,,some-one I admire with a fascinating story.,no,no,yes
H00332,human,male,1,1,subject,active,,material,no,no,,The grandfather grabbed the youngster by the shoulders as he slipped down,yes,yes,no
H00332,human,male,1,2,absent,none,,material,no,no,,was pulled in to the gap,no,no,yes
H00332,human,male,1,3,absent,none,,material,no,no,,became wedged .,no,no,yes
H00083,human,female,1,1,absent,none,,material,no,no,,Family,no,no,yes
H00083,human,female,1,2,absent,none,,mental,no,no,,"Her mother, also Mandy (right) said her daughter was 'brave'",no,yes,yes
H00083,human,female,1,3,subject,active,,material,no,no,,'stubborn' 'One night she had been at the youth centre,yes,no,yes
H00083,human,female,1,4,absent,none,,material,no,no,,was walking home.,no,no,yes
H00154,human,female,1,1,absent,none,,material,no,no,,"Ms Willett, who is mother to Charlie, eight,",no,no,yes
H00154,human,female,1,2,absent,none,,material,no,no,,"Kaleb, three, has undergone surgery, chemotherapy",no,yes,yes
H00154,human,female,1,3,absent,none,,material,no,no,,radiotherapy,no,no,yes
H00154,human,female,1,4,subject,active,,material,no,yes,,has been warned she is unlikely to survive until 2016.,yes,no,yes
H00207,human,male,1,1,subject,active,,relational,yes,yes,,"He's the kind of person who, he says, can hack into the most sophisticated computer system,",yes,no,yes
H00207,human,male,1,2,absent,none,,material,no,no,,"forget to show up for an interview,",no,no,yes
H00207,human,male,1,3,absent,none,,material,no,no,,cancel at the last minute.,no,no,yes
H00227,human,male,1,1,subject,passive,yes,material,no,no,,"On Sunday, he was mobbed by fans - mostly young Panamanian girls -",yes,yes,no
H00227,human,male,1,2,subject,active,,material,no,no,,it became public that he was chilling out in Panama .,yes,no,yes
H00276,human,male,1,1,subject,active,,material,no,no,,When he first saw the video of coach .,yes,yes,no
H00042,human,female,1,1,absent,none,,material,no,no,,The actress,no,no,yes
H00042,human,female,1,2,subject,active,,material,no,no,,writer got her first break on ITV's diet club drama Fat Friends in 2000 where she also struck up a friendship with co-star James Corden.,yes,yes,no
H00096,human,female,1,1,subject,active,,material,no,no,,She needs to see me eating,yes,yes,no
H00096,human,female,1,2,absent,none,,material,no,no,,being happy.,no,no,yes
H00239,human,male,1,2,subject,active,,material,yes,no,,"tomorrow I will be there to see this house come down,' he told WOIO-TV.",yes,yes,no
H00051,human,female,1,1,subject,active,,material,no,no,,If she was right,yes,no,yes
H00051,human,female,1,2,absent,none,,material,no,no,,"it was not just an overactive hand-to-mouth cake thing, then I better call my doctor pronto to schedule my own test.",no,yes,yes
H00156,human,female,1,1,absent,none,,material,no,yes,,Audio of the call posted online suggests a woman spoke briefly to the DJs,no,yes,yes
H00156,human,female,1,2,subject,active,,material,no,no,,she put the call through early Tuesday morning to the ward where the Duchess of Cambridge was being treated for acute morning sickness.,yes,no,yes
H00200,human,male,1,1,subject,active,,mental,no,no,,"again for filming ... not any more for climbing,' he said, adding he did .",yes,yes,no
H00164,human,female,1,1,subject,active,,relational,no,yes,,What is most shocking about Giffords now is how much she looks like her old self.,yes,no,yes
H00077,human,female,1,1,absent,none,,material,no,no,,A personal trainer collapsed in court,no,yes,yes
H00077,human,female,1,2,subject,passive,no,material,no,no,,she was jailed for having sex with a 14-year-old boy during a two year affair.,yes,no,yes
H00238,human,male,1,1,subject,passive,no,material,no,no,,He had been accused of sexually fondling another girl.,yes,yes,no
H00028,human,female,1,1,subject,active,,material,yes,no,,Doctors want to get her cancer into remission with chemotherapy so that she can receive a bone marrow transplant when the time comes.,yes,yes,no
H00130,human,female,1,1,absent,none,,material,no,no,,Tragic,no,no,yes
H00130,human,female,1,2,absent,none,,material,no,no,,"Stacey Bowman, 25, died in her sleep",no,yes,yes
H00130,human,female,1,3,subject,active,,material,no,no,,she was five months pregnant with her second child.,yes,no,yes
H00046,human,female,1,1,subject,active,,mental,no,no,,She said,yes,yes,no
H00046,human,female,1,2,absent,none,,material,no,no,,'There's no point getting angry,no,no,yes
H00046,human,female,1,3,absent,none,,material,no,no,,"asking ""why me?"" - that's not going to get you anywhere.'",no,no,yes
H00196,human,male,1,1,subject,active,,mental,no,yes,,A Marine veteran jailed in Mexico on weapons charges for allegedly bringing guns across the border said he never intended to leave the country,yes,yes,no
H00196,human,male,1,2,absent,none,,material,no,no,,missed an exit when heading to meet friends in a border town.,no,no,yes
H00129,human,female,1,1,subject,active,,relational,no,no,,"The 56-year-old is an object-sexual, meaning that she has romantic feelings towards inanimate objects.",yes,no,yes
H00068,human,female,1,1,subject,active,,material,no,no,,"""She took it all public, didn't she?""",yes,yes,no
H00269,human,male,1,1,subject,active,,mental,yes,no,,"""I'd so much rather get home tonight,"" he said.",yes,yes,no
H00224,human,male,1,1,subject,active,,material,no,yes,,"He answers Sitton's questions with apparent ease, not as a man who had committed a heinous crime.",yes,yes,no
H00001,human,female,1,1,absent,none,,material,no,no,,Last year in October,no,no,yes
H00001,human,female,1,2,absent,none,,material,no,no,,November they parted,no,no,yes
H00001,human,female,1,3,subject,active,,mental,no,no,,"the relationship had deteriorated so much, she said.",yes,yes,no
H00297,human,male,1,1,subject,passive,no,material,no,no,,He was arraigned on January 12 on eight counts relating to distributing child porn,yes,yes,no
H00297,human,male,1,2,absent,none,,material,no,no,,"was held on $250,000 bond.",no,no,yes
H00278,human,male,1,1,absent,none,,material,no,no,,"In May 2014, 67-year-old Stanton Deeley died in his jail cell by suicide just one hour",no,yes,yes
H00278,human,male,1,2,subject,active,,material,no,no,,"he was going to accept a plea deal for burglary charges, .",yes,no,yes
H00339,human,male,1,1,subject,active,,material,no,no,,"'I am standing strong - we are standing strong,' he wrote.",yes,yes,no
H00076,human,female,1,1,absent,none,,material,no,no,,Now doctors have upped her dosage,no,yes,yes
H00076,human,female,1,2,subject,active,,material,yes,no,,hope she will not suffer an infection that will set her back.,yes,no,yes
H00240,human,male,1,1,subject,active,,mental,yes,no,,"Roger Daltrey, the frontman of The Who, has said he will 'never, ever' forgive Labour for their policies on immigration.",yes,yes,no
H00282,human,male,1,1,subject,active,,material,no,no,,"He told the Arab-language television network Al-Jazeera on Sunday that the accusations are ""clearly a smear campaign.""",yes,yes,no
H00165,human,female,1,1,absent,none,,relational,no,no,,"shelf, goin' like, I'm like, what the...' Genius",no,no,yes
H00165,human,female,1,2,subject,active,,material,yes,no,,June is seen doing 'quick math' in order to calculate the saving she can make on jars of mustard .,yes,no,yes
H00197,human,male,1,2,absent,none,,material,no,yes,,allegedly shooting his dad,no,no,yes
H00197,human,male,1,3,absent,none,,material,no,no,,"brother as they watched television, Rushing smothered his brother to death",no,yes,yes
H00197,human,male,1,4,subject,active,,material,no,no,,"he was not ""bleeding out fast enough,"" according to an affidavit filed in an Oklahoma state court.",yes,no,yes
H00069,human,female,1,1,absent,none,,mental,no,no,,"Neighbours said they had been told the mother was stabbed to death,",no,yes,yes
H00069,human,female,1,2,subject,active,,material,no,no,,it was not confirmed how she died.,yes,no,yes
H00193,human,male,1,1,subject,passive,yes,material,yes,no,,Michael Gove once joked that he'd rather be represented on the world stage by his dog than by Ed Miliband.,yes,yes,no
H00268,human,male,1,1,subject,active,,material,yes,no,,Pataki decided in the middle of his third term in office that he would not seek a fourth term.,yes,yes,no
H00222,human,male,1,1,absent,none,,material,no,no,,Confronted,no,no,yes
H00222,human,male,1,2,absent,none,,mental,no,no,,"questioned at the Raleigh airport on July 25, Greenoe initially said they were non-working samples that belonged to Jolie Rouge, according to the complaint,",no,yes,yes
H00222,human,male,1,3,subject,active,,material,no,no,,"later told authorities that he bought the weapons ""as a means to provide high quality firearms to his employees",yes,no,yes
H00222,human,male,1,4,subject,active,,material,yes,no,,"providing overseas maritime protection,"" since he could not buy high quality weapons overseas.",yes,no,yes
H00030,human,female,1,1,absent,none,,material,no,no,,"Ms Laing paid back GBP 25,000 in the expenses scandal",no,yes,yes
H00030,human,female,1,2,subject,active,,material,no,no,,anger that she sold her state-funded second home for a GBP 1million profit without paying capital gains tax.,yes,no,yes
H00185,human,male,1,1,subject,active,,mental,no,yes,,When asked about his subsequent tweets Gill said he was 'being sarcastic'.,yes,yes,no
H00261,human,male,1,1,subject,active,,mental,no,no,,"'I am deeply convinced that Russia did not commit any violations of international law,' he said.",yes,yes,no
H00003,human,female,1,2,subject,active,,material,no,no,,"Muslim, she went to a Church of England school, where friends called her Emma.",yes,yes,no
H00241,human,male,1,1,absent,none,,material,no,no,,Balotelli has since found new love with model Fanny Neguesha,no,yes,yes
H00241,human,male,1,2,absent,none,,material,no,no,,has posted pictures of the two of them on his Twitter account as well as one showing 'his,no,no,yes
H00241,human,male,1,3,absent,none,,material,no,no,,hers' football shirts with their names on the back,no,no,yes
H00241,human,male,1,4,subject,active,,material,no,no,,"he has given her a GBP 100,000 diamond engagement ring.",yes,no,yes
H00142,human,female,1,1,subject,active,,relational,no,no,,She is not a true pioneer.,yes,no,yes
H00065,human,female,1,1,absent,none,,material,no,no,,"The 75-year-old grandmother has been retired for years,",no,yes,yes
H00065,human,female,1,2,subject,active,,material,no,no,,she hasn't forgotten her skills,yes,no,yes
H00065,human,female,1,3,absent,none,,material,no,no,,definitely hasn't lost her nerve.,no,no,yes
H00337,human,male,1,1,subject,active,,material,no,no,,However Guardiola has ruled out a move back to his former side by stating he does not think he is the 'solution' for Barcelona.,yes,yes,no
H00294,human,male,1,1,subject,active,,material,no,no,,"World No. 1 Novak Djokovic clinched his 50th win of the season Wednesday as he beat rising star Dominic Thiem, 6-3 6-4.",yes,yes,no
H00290,human,male,1,1,subject,active,,mental,no,no,,"In one post, he said there hasn't been a day since the movie was released in 1993 that someone doesn't tell him how much they loved the film.",yes,yes,no
H00098,human,female,1,1,subject,passive,no,material,no,no,,She was shaken up,yes,yes,no
H00098,human,female,1,2,subject,active,,material,no,no,,she wasn't going to let it bother her.,yes,no,yes
H00300,human,male,1,1,subject,active,,material,no,no,,"Then, when he learned of Francis' role, he got angry.",yes,yes,no
H00271,human,male,1,1,subject,active,,material,no,yes,,I heard about the great things he was doing by himself with just a couple of friends.,yes,yes,no
H00153,human,female,1,1,subject,active,,material,no,no,,She added,yes,yes,no
H00153,human,female,1,2,absent,none,,material,no,no,,'The first Louboutin Bibi Pump I made was quite a learning experience.,no,no,yes
H00264,human,male,1,1,subject,active,,material,no,no,,"Mr Weininger from Rugby, Warkwickshire, admitted he bought the pudding to cheer himself up",yes,yes,no
H00264,human,male,1,2,absent,none,,material,no,no,,his relationship ended.,no,no,yes
H00323,human,male,1,1,subject,active,,mental,no,no,,He later said,yes,yes,no
H00323,human,male,1,2,absent,none,,material,no,no,,'This is the best moment of my life.,no,no,yes
H00262,human,male,1,1,subject,active,,material,no,no,,He then asked,yes,yes,no
H00262,human,male,1,2,absent,none,,material,no,no,,'Imagine your territory was infiltrated by death squads.,no,no,yes
