doc_id,subcorpus,focal_gender,sent_id,clause_id,role,voice,agent_present,process_type,modality,hedge,override_note,text_span,focal_found,root_is_verb,needs_review
H00295,human,male,1,1,absent,none,,material,no,no,,Platini's celebration,no,no,yes
H00295,human,male,1,2,absent,none,,material,no,no,,"scoring the penalty was widely criticized,",no,yes,yes
H00295,human,male,1,3,subject,active,,material,yes,no,,"he justified playing the game by arguing that if it had not gone ahead, it ""would have been the end of football.""",yes,no,yes
H00161,human,female,1,1,subject,active,,mental,no,no,,"In the program, she claims she saw two men attack him, adding",yes,yes,no
H00161,human,female,1,2,absent,none,,material,yes,no,,'No jury will convict me.,no,no,yes
H00040,human,female,1,2,subject,active,,material,no,no,,she soon learned her normal teenage experiences were going to be different from those of her friends.,yes,yes,no
H00273,human,male,1,1,absent,none,,material,no,no,,Bohn's defense team argued that Bohn was mentally ill,no,yes,yes
H00273,human,male,1,2,subject,passive,yes,material,no,no,,he had been abandoned by his mother as a child.,yes,no,yes
H00221,human,male,1,1,subject,active,,material,no,no,,"Mr Vergara has told police that he does not want to file charges against Ms Benattia,",yes,yes,no
H00221,human,male,1,2,subject,active,,material,yes,no,,he may have to give evidence against her.,yes,no,yes
H00352,human,male,1,1,subject,active,,material,no,no,,The 29-year-old Swede added that he did not realise Markovic had been sent off until he was surrounded by angry Liverpool players.,yes,yes,no
H00306,human,male,1,2,subject,active,,material,yes,no,,"I thought 'he's cute, I wonder if I could ever run into him somewhere'.",yes,yes,no
H00298,human,male,1,1,absent,none,,material,no,no,,'It's citrus,no,no,yes
H00298,human,male,1,2,subject,active,,mental,no,no,,"apricot with some honeysuckle at the end,' he said.",yes,yes,no
H00257,human,male,1,1,absent,none,,material,no,no,,Ms Atherden added,no,yes,yes
H00257,human,male,1,2,absent,none,,material,no,no,,'I was shocked,no,no,yes
H00257,human,male,1,3,subject,passive,no,material,no,no,,devastated to be told he had been killed.,yes,no,yes
H00131,human,female,1,1,absent,none,,material,no,no,,The former Miss Newcastle has teamed up with online retailer lasula.co.uk to offer shoppers the chance to copy her style,no,yes,yes
H00131,human,female,1,2,subject,passive,no,material,yes,no,,show the world that she can be taken seriously.,yes,no,yes
H00299,human,male,1,1,absent,none,,material,no,no,,Tragic,no,no,yes
H00299,human,male,1,2,subject,passive,no,material,no,no,,"AJ Underwood, 10, accidentally hanged himself from his bunk bed with a rope he had been given to practice knot tying for a Boy Scout merit badge .",yes,yes,no
H00057,human,female,1,1,subject,active,,mental,no,no,,"A CNN iReporter in Lagos, who gave her name as Jan Young, said Saturday she expected the race to be tight.",yes,yes,no
H00093,human,female,1,1,subject,active,,mental,no,no,,"""We are definitely on track to have a significantly different user experience by the end of this month -- that was our commitment -- than people experienced on October 1"" when the enrollment website launched, she said.",yes,yes,no
H00103,human,female,1,1,subject,active,,material,no,no,,"She now lives with a couple who adore her,",yes,yes,no
H00103,human,female,1,2,absent,none,,material,no,no,,"they send me photographs of Rosebud, who goes fishing",no,no,yes
H00103,human,female,1,3,absent,none,,material,no,no,,"camping,",no,no,yes
H00103,human,female,1,4,absent,none,,material,no,no,,lies in the sun snoring.,no,no,yes
H00254,human,male,1,1,subject,active,,material,no,no,,The advert starts with a man reading a newspaper as he takes a relaxing soak in the tub.,yes,yes,no
H00329,human,male,1,1,absent,none,,material,no,no,,"Messi rails against false speculation one moment,",no,yes,yes
H00329,human,male,1,2,absent,none,,material,no,no,,then uses the platform of the Ballon d'Or,no,no,yes
H00329,human,male,1,3,subject,active,,material,yes,no,,to announce that he does not know where he will be next season.,yes,no,yes
H00110,human,female,1,1,absent,none,,mental,no,no,,Her father said,no,yes,yes
H00110,human,female,1,2,subject,active,,material,yes,no,,'She will often come into .,yes,no,yes
H00150,human,female,1,1,absent,none,,material,no,no,,"Aimee Copeland, pictured, a 24-year-old graduate student at the University of West Georgia, suffered a nasty cut on her thigh when her zipline broke",no,yes,yes
H00150,human,female,1,2,subject,active,,material,no,no,,"she plunged into the Little Tallapoosa River, east of Atlanta.",yes,no,yes
H00192,human,male,1,1,absent,none,,relational,no,no,,It was a gentle slope - nothing more than Box Hill near where we live -,no,no,yes
H00192,human,male,1,2,subject,active,,material,no,no,,he didn't need ropes,yes,no,yes
H00192,human,male,1,3,absent,none,,material,no,no,,a helmet.,no,no,yes
H00135,human,female,1,1,subject,active,,material,no,no,,'She has no convictions for any similar offences.,yes,yes,no
H00127,human,female,1,1,subject,active,,material,yes,yes,,"CNN spoke with a friend of Nancy Lanza who said she'd grown concerned about Adam lately, worrying about what she was going to do with her boy who was growing up, maybe in the way that all mothers worry.",yes,yes,no
H00348,human,male,1,2,subject,active,,relational,no,no,,"Jackie O hit back, saying what he did was considered 'bestiality, 'it's wrong'",yes,no,yes
H00348,human,male,1,3,absent,none,,material,no,no,,'illegal'.,no,no,yes
H00311,human,male,1,1,absent,none,,material,no,no,,Thinking outside the tool box,no,no,yes
H00311,human,male,1,2,subject,active,,material,no,no,,"Dan Paquette from Davidson, North Carolina, was caught on camera as he flipped his hammer in the air",yes,yes,no
H00311,human,male,1,3,absent,none,,material,no,no,,caught it perfectly in his belt holster .,no,no,yes
H00074,human,female,1,1,subject,active,,mental,no,no,,"""We extend the hand of friendship,"" she said.",yes,yes,no
H00235,human,male,1,1,subject,active,,material,no,no,,"This week, 18-year-old Southampton full back Luke Shaw proves he still has things to improve on defensively in his game, why Manchester United goal poacher Javier Hernandez is failing to find the back of the net",yes,yes,no
H00235,human,male,1,2,absent,none,,material,no,no,,Liverpool's 5ft 6in midfielder is more than a match against bigger opposition... ................................................................................................................................................,no,no,yes
H00203,human,male,1,1,absent,none,,material,no,no,,'The operation went well,no,yes,yes
H00203,human,male,1,2,subject,active,,material,no,no,,"he was due to leave the hospital on Monday, February 16.",yes,no,yes
H00256,human,male,1,1,subject,active,,mental,no,no,,"'They made the right decision,' he said outside court.",yes,yes,no
H00266,human,male,1,1,subject,active,,material,no,no,,"Like many people in the doll community he has chosen to stay anonymous as enthusiasts often experience negative reactions,",yes,yes,no
H00266,human,male,1,2,absent,none,,material,no,no,,often choose to keep the dolls secretly in their homes .,no,no,yes
H00270,human,male,1,1,subject,passive,no,material,no,no,,He was asked where the signatures came from,yes,yes,no
H00270,human,male,1,2,absent,none,,material,no,no,,told officers,no,no,yes
H00270,human,male,1,3,absent,none,,material,no,yes,,'I send the guys around to get those people to sign.',no,no,yes
H00109,human,female,1,1,subject,passive,no,mental,no,no,,"She was shot four times in the head, Connecticut Chief Medical Examiner H. Wayne Carver said Tuesday.",yes,yes,no
H00034,human,female,1,1,absent,none,,relational,no,no,,allegations were a 'complete fabrication',no,no,yes
H00034,human,female,1,2,subject,active,,material,no,no,,that she had invented the .,yes,no,yes
H00138,human,female,1,2,subject,active,,material,no,no,,"she disclosed how her dogs chewed the TV remote control, causing the family to miss nearly 40 minutes of the two-hour Downton Abbey Christmas special.",yes,yes,no
H00206,human,male,1,1,absent,none,,material,no,no,,"Eventually, it emerges that the girl is, in fact, an elderly",no,yes,yes
H00206,human,male,1,2,absent,none,,material,no,no,,"reclusive landlady who lives above Tom, called Mrs Bartholomew,",no,no,yes
H00206,human,male,1,3,subject,active,,material,no,no,,he has been visiting events that were real in her past.,yes,no,yes
H00162,human,female,1,1,subject,active,,material,no,no,,"For her efforts, she won the Nobel Peace Prize in 1991.",yes,yes,no
H00342,human,male,1,1,subject,active,,mental,no,yes,,"Anthony Castro, in an exclusive NBC ""Today"" show interview, said he thinks that sentence is ""the best possible.""",yes,yes,no
H00118,human,female,1,1,absent,none,,mental,no,no,,Ms Alison said that Big W were 'repeat offenders' in selling products which sexualised young children,no,yes,yes
H00118,human,female,1,2,subject,active,,material,yes,no,,that she would like to see the retail giant withdraw the bauble shirt from their shelves .,yes,no,yes
H00029,human,female,1,1,subject,passive,no,material,no,no,,She is pictured with Robert Bathurst as her on-screen husband David in the hit ITV series .,yes,yes,no
H00167,human,female,1,1,subject,active,,mental,no,no,,"When she asked how they intended to get such photos, Foster said the prosecutor told her",yes,yes,no
H00167,human,female,1,2,absent,none,,material,no,no,,"'We just take him down to the hospital, give him a shot",no,no,yes
H00167,human,female,1,3,absent,none,,material,no,no,,then take the pictures that we need.',no,no,yes
H00330,human,male,1,1,subject,active,,material,no,no,,"He saw Fryberg go up to a table of students, ""came up from behind ...",yes,no,yes
H00330,human,male,1,2,absent,none,,material,no,yes,,"fired about six bullets into the backs of them,"" Luton told CNN.",no,yes,yes
H00139,human,female,1,2,absent,none,,material,yes,no,,"today's artist must contend with issues such as being perceived as ""brands""",no,yes,yes
H00139,human,female,1,3,subject,active,,material,yes,no,,being judged for their personal lives - all of which she feels would probably have hampered the creativity of some of the legends like John Lennon,yes,no,yes
H00139,human,female,1,4,absent,none,,material,no,no,,others.,no,no,yes
H00292,human,male,1,1,absent,none,,material,no,no,,Armed,no,no,yes
H00292,human,male,1,2,subject,active,,material,no,no,,"A bodyguard, in plain clothes, was armed with a Taser as he guarded the Duchess in north London .",yes,no,yes
H00237,human,male,1,1,absent,none,,material,no,no,,Ms Roach argued with the manager,no,yes,yes
H00237,human,male,1,2,subject,active,,material,no,no,,claims he then told her,yes,no,yes
H00237,human,male,1,3,subject,active,,material,yes,no,,"'Well, he'll have to wear a warmer coat tomorrow.'",yes,no,yes
H00334,human,male,1,1,absent,none,,material,yes,no,,"'We do not have any such premises [for sex parties] in Fareham, so I would want to see if it is a breach of licensing",no,no,yes
H00334,human,male,1,2,subject,active,,mental,no,no,,"planning,' he said.",yes,yes,no
H00350,human,male,1,1,subject,active,,material,no,no,,"He died in 1898 leaving 4,145 pounds (450,000 pounds today) -- $6,500 ($710,000 today).",yes,yes,no
H00274,human,male,1,1,subject,active,,material,yes,no,,"On speaking to him, he learned Childers could have seen the creature responsible for the print.",yes,yes,no
H00088,human,female,1,1,subject,active,,mental,no,yes,,"said she was washing dishes at the time of the incident, SAPA reported.",yes,yes,no
H00037,human,female,1,1,subject,active,,material,yes,no,,"With a few sessions, she told Brown, she could obtain the shape she had always wanted.",yes,yes,no
H00137,human,female,1,1,absent,none,,material,no,no,,Pharaoh,no,no,yes
H00137,human,female,1,2,absent,none,,material,no,no,,Even,no,no,yes
H00137,human,female,1,3,absent,none,,material,no,no,,her wardrobe is now full of weird,no,no,yes
H00137,human,female,1,4,subject,active,,material,no,no,,"wonderful costumes, Mary hasn't broken the bank in her quest to be the best dressed - she has only spent $400 as many of her outfits were homemade .",yes,yes,no
H00108,human,female,1,1,absent,none,,material,no,no,,Scene,no,no,yes
H00108,human,female,1,2,absent,none,,material,no,no,,A pool of blood is seen in the bedroom,no,no,yes
H00108,human,female,1,3,subject,active,,material,no,yes,,the prosecution is alleging this is where she slit his throat .,yes,yes,no
H00182,human,female,1,1,subject,active,,mental,yes,no,,She said a former colleague later told her the boss had been worried she would poison the food.,yes,yes,no
H00190,human,male,1,1,subject,active,,material,no,no,,"be extradited is, I'm afraid, not accepted,' he added.",yes,yes,no
H00084,human,female,1,1,absent,none,,material,no,no,,"'From what I gather, there's no intention to charge",no,no,yes
H00084,human,female,1,2,subject,active,,mental,no,no,,"this was handled inefficiently,' she said.",yes,yes,no
H00187,human,male,1,1,subject,active,,mental,no,no,,"'He did everything naked,' Phillip said.",yes,yes,no
H00233,human,male,1,1,subject,passive,no,material,no,no,,He has been denied access to any of his computer files since being arrested in April last year - since which time he has been unable to work as a barrister.,yes,yes,no
H00322,human,male,1,1,absent,none,,material,no,no,,A three-year-old girl abandoned at a Los Angeles shopping center on Saturday looks set to be reunited with her father,no,yes,yes
H00322,human,male,1,2,subject,active,,material,no,yes,,he contacted police following media reports about the girl's disappearance.,yes,no,yes
H00316,human,male,1,1,subject,active,,material,yes,no,,He will embark on the second stage of his round the world challenge next month when he attempts to swim the 15 miles from Jordan's Gulf of Aqaba in Asia to the Egyptian coast in Africa.,yes,yes,no
H00052,human,female,1,1,subject,active,,material,no,no,,"The sweat-stained sheets of Thomas Eric Duncan, the first person diagnosed with Ebola in the United States, still on her bed, a woman quarantined in a Dallas apartment said Thursday that she desperately wants her family's nightmare to end.",yes,no,yes
H00338,human,male,1,1,subject,active,,material,yes,no,,Will he pick the wrong targets,yes,yes,no
H00338,human,male,1,2,absent,none,,material,no,no,,invite a South Korean retaliatory strike?,no,no,yes
H00305,human,male,1,1,subject,active,,material,no,no,,He added that the detective's life had been saved by his bullet-proof vest.,yes,yes,no
H00149,human,female,1,1,subject,active,,material,no,no,,She succumbed to the horrific disease in December 2010.,yes,yes,no
H00117,human,female,1,1,absent,none,,material,no,no,,'I rang her in a terrible state,no,yes,yes
H00117,human,female,1,2,subject,active,,material,no,no,,she arranged to see Archie,yes,no,yes
H00117,human,female,1,3,absent,none,,material,no,no,,ran a series of tests to put my mind at ease.,no,no,yes
H00024,human,female,1,1,subject,active,,mental,yes,no,,"She said, due to social pressure, young girls feel they must look a certain way -",yes,yes,no
H00024,human,female,1,2,absent,none,,material,yes,no,,so may reduce their food intake in a bid to be thin.,no,no,yes
H00036,human,female,1,1,absent,none,,material,no,no,,Won was imprisoned in 2008,no,yes,yes
H00036,human,female,1,2,subject,active,,material,no,no,,"a court ruled that she posed as an ordinary North Korean defector, then used sex to extract secrets from South Korean military officers.",yes,no,yes
H00099,human,female,1,1,subject,passive,no,material,no,yes,,During Monday's editorial meeting -- in which Clinton was seeking the Daily News' endorsement ahead of Pennsylvania's April 22 primary -- she was asked about the apparent discrepancy.,yes,yes,no
H00296,human,male,1,1,subject,active,,mental,yes,no,,"In March, HSBC's CEO Stuart Gulliver had said he would ""fixate on costs"" in 2013.",yes,yes,no
H00186,human,male,1,1,subject,active,,material,no,no,,They are also looking into Mr Setzer's past to see if he had been .,yes,yes,no
H00151,human,female,1,1,subject,passive,no,material,no,no,,"She was scheduled to perform in a revival of Stephen Sondheim's ""A Little Night Music"" this year, following a January benefit performance of the show.",yes,yes,no
H00283,human,male,1,1,absent,none,,material,no,no,,"Television replays show Suarez moving his head towards Chiellini, who responded by swinging an arm",no,yes,yes
H00283,human,male,1,2,subject,passive,no,material,no,yes,,chasing the referee to apparently insist he had been bitten on his shoulder.,yes,no,yes
H00041,human,female,1,1,subject,active,,material,no,no,,She also told how she has been left without bones in her nose,yes,yes,no
H00041,human,female,1,2,absent,none,,material,no,no,,the attack in a hotel room in west London .,no,no,yes
H00194,human,male,1,1,absent,none,,material,no,no,,Sudden death,no,no,yes
H00194,human,male,1,2,absent,none,,relational,no,no,,Drummer Rigby was off-duty,no,no,yes
H00194,human,male,1,3,subject,passive,no,material,no,no,,walking near to the barracks when he was attacked,yes,no,yes
H00194,human,male,1,4,absent,none,,material,no,no,,killed .,no,no,yes
H00064,human,female,1,1,subject,active,,material,no,yes,,"British PIP implant recipient Rowena Mackintosh, told CNN she was worried about the potential impact on her health.",yes,yes,no
H00275,human,male,1,1,subject,active,,mental,yes,no,,"""By the end of the month, we will have some very clear indications of what their intentions are,"" he said.",yes,yes,no
H00236,human,male,1,1,absent,none,,material,no,no,,"""What's horrifying is I have the same first",no,no,yes
H00236,human,male,1,2,subject,active,,mental,no,no,,"last name,"" he said.",yes,yes,no
H00023,human,female,1,1,subject,active,,relational,yes,no,,'The . need of the hour is to provide her good counselling so that she can .,yes,no,yes
H00136,human,female,1,1,absent,none,,material,no,no,,'Steph went on to score two goals in that match,no,yes,yes
H00136,human,female,1,2,subject,active,,material,no,no,,"someone said, ""That's why she was playing"".'",yes,no,yes
H00310,human,male,1,1,subject,active,,material,no,no,,He missed supporting kids,yes,yes,no
H00310,human,male,1,2,absent,none,,material,no,no,,"being a part of their development, teaching them to love the game, to deal appropriately with the highs",no,no,yes
H00310,human,male,1,3,absent,none,,material,no,no,,the lows.,no,no,yes
H00177,human,female,1,1,subject,active,,relational,no,no,,When she was alive she was the centre of our family.,yes,no,yes
H00184,human,male,1,2,subject,active,,relational,yes,no,,"all he would say was, ""Get Away!",yes,no,yes
H00050,human,female,1,1,absent,none,,material,no,no,,"Model Myla Dalbesio has made history by landing a coveted Calvin Klein underwear campaign, even",no,yes,yes
H00050,human,female,1,2,subject,passive,yes,material,no,no,,she is considered plus-size by the fashion industry's standards.,yes,no,yes
H00195,human,male,1,2,subject,active,,mental,no,no,,"opening the garage for her, Mr Gaskell said he returned to his other house to continue laying down flooring",yes,yes,no
H00195,human,male,1,3,absent,none,,material,no,no,,was startled to later find his ex-wife in the kitchen.,no,no,yes
H00340,human,male,1,1,subject,active,,material,no,no,,When Powers googled his own name he was stunned to find anonymous posts on Cheaterville.com accusing him of being unfaithful .,yes,no,yes
H00347,human,male,1,1,subject,active,,relational,no,no,,He was a grafter for .,yes,no,yes
H00173,human,female,1,2,absent,none,,material,no,no,,her hair is now growing back,no,no,yes
H00173,human,female,1,3,subject,active,,material,no,yes,,she is once again chasing around,yes,no,yes
H00173,human,female,1,4,subject,active,,material,no,no,,"her three youngest children, Mrs Bachini is realistic - she still has cancer.",yes,yes,no
H00111,human,female,1,1,subject,active,,material,no,no,,"'I don't want you standing where I am today,' she added.",yes,yes,no
H00080,human,female,1,1,absent,none,,material,no,no,,New beginning,no,no,yes
H00080,human,female,1,2,absent,none,,material,no,no,,"Bartiromo's contract with CNBC expires November 24,",no,no,yes
H00080,human,female,1,3,subject,active,,material,yes,no,,which she will move to Fox Business Network .,yes,no,yes
H00327,human,male,1,1,absent,none,,material,no,no,,"""The victim went to lie down",no,no,yes
H00327,human,male,1,2,subject,active,,mental,no,no,,"he woke up tied to the bed with his wife tugging his clothes off,"" police said.",yes,yes,no
H00175,human,female,1,1,absent,none,,material,no,no,,Ros-Lehtinen also urged the State Department to work incessantly to reunite Hammar with his family,no,yes,yes
H00175,human,female,1,2,subject,active,,material,no,no,,said she's disappointed the agency has not told her what efforts have been made.,yes,no,yes
H00343,human,male,1,1,absent,none,,material,no,no,,"censorious than any examiner, school teacher,",no,no,yes
H00343,human,male,1,2,subject,active,,mental,no,no,,"parent,' he said.",yes,yes,no
H00082,human,female,1,1,subject,active,,material,no,no,,She added,yes,yes,no
H00082,human,female,1,2,absent,none,,material,no,yes,,"'E-cigarettes are likely to be gateway devices for nicotine addiction among youth, opening up a whole new market for tobacco.'",no,no,yes
H00004,human,female,1,1,absent,none,,material,no,no,,"The military had set up a flood relief center, """,no,no,yes
H00004,human,female,1,2,subject,active,,mental,no,no,,"now even that has water coming in it,"" she said.",yes,yes,no
H00143,human,female,1,1,subject,active,,material,no,no,,she created a 'Go Go Juice' mixture of Mountain Dew,yes,yes,no
H00143,human,female,1,2,absent,none,,material,no,no,,Red Bull,no,no,yes
H00143,human,female,1,3,absent,none,,material,no,no,,15 bags of Pixy Stix - tubes of powdered sugar often known as 'pageant .,no,no,yes
H00302,human,male,1,1,subject,active,,material,no,no,,"the various ads he, Fishburne",yes,no,yes
H00302,human,male,1,2,absent,none,,material,no,no,,"even Morgan Freeman have starred in, .",no,no,yes
H00230,human,male,1,1,subject,active,,material,yes,no,,He won't want to upset her too much.,yes,yes,no
H00113,human,female,1,1,subject,active,,material,no,yes,,"She is going on about soul searching, hearts broken, crying in the dark, time passing",yes,yes,no
H00113,human,female,1,2,absent,none,,material,no,yes,,that kind of baloney.,no,no,yes
H00215,human,male,1,1,subject,active,,material,no,no,,He suffered a traumatic head injury,yes,yes,no
H00215,human,male,1,2,absent,none,,material,no,no,,"a cardiac arrest,",no,no,yes
H00215,human,male,1,3,absent,none,,material,no,no,,was later pronounced dead by paramedics.,no,no,yes
H00346,human,male,1,1,subject,active,,mental,yes,no,,"'I'd be put straight into police custody if I went back,' he said.",yes,yes,no
H00102,human,female,1,1,subject,active,,material,no,no,,She wants [the nation to have] a peaceful transition to a democracy,yes,yes,no
H00102,human,female,1,2,absent,none,,material,no,no,,to have the chance for Burma to really build itself [into] a very wealthy,no,no,yes
H00102,human,female,1,3,absent,none,,material,no,no,,"educated nation.""",no,no,yes
H00288,human,male,1,1,subject,active,,material,no,no,,He worked to live,yes,yes,no
H00288,human,male,1,2,absent,none,,material,yes,no,,"would spend his time, when not with his family, out with friends at the club",no,no,yes
H00288,human,male,1,3,absent,none,,material,no,no,,enjoying one of his many hobbies.,no,no,yes
H00014,human,female,1,1,subject,active,,mental,no,yes,,"Lohan said she was ""kind of numb"" when Sautner sentenced her to 120 days in jail",yes,yes,no
H00014,human,female,1,2,absent,none,,material,no,no,,480 hours of community service.,no,no,yes
H00309,human,male,1,2,absent,none,,material,no,no,,"becoming one of the stars of the 2014 World Cup in Brazil, Rodriguez left the French side to join Champions League winners Real Madrid,",no,yes,yes
H00309,human,male,1,3,subject,active,,material,no,no,,he won the Club World Cup over the weekend.,yes,no,yes
H00259,human,male,1,1,subject,active,,material,no,no,,"Anthony Castro, Ariel's son, told MailOnline last week that he fears his father targeted Gina, then 14,",yes,yes,no
H00259,human,male,1,2,absent,none,,material,no,no,,of her relationship with Arlene.,no,no,yes
H00120,human,female,1,1,absent,none,,material,no,no,,Shirley Muldowney's nitro-fuel dragster once had a front tire blow in Montreal,no,yes,yes
H00120,human,female,1,2,subject,active,,material,no,no,,she broke both legs when it crashed.,yes,no,yes
H00112,human,female,1,1,subject,active,,material,no,no,,Julia emerges in a stunning floor-length white dress as she walks through a crowded party .,yes,yes,no
H00048,human,female,1,1,absent,none,,material,no,no,,Miss Davis,no,no,yes
H00048,human,female,1,2,subject,active,,material,no,no,,"mother Lesley, who says she",yes,no,yes
H00048,human,female,1,3,absent,none,,material,no,no,,Georgia's stepfather Arthur tried to keep her weight under control .,no,no,yes
H00016,human,female,1,1,subject,passive,no,mental,no,no,,"The unidentified victim claimed Jones, 30, forced himself on her in the hospital's imaging center, where she was sent",yes,yes,no
H00016,human,female,1,2,absent,none,,material,no,no,,receiving treatment in the emergency room.,no,no,yes
H00017,human,female,1,1,absent,none,,mental,no,no,,Mr Devlin said,no,yes,yes
H00017,human,female,1,2,subject,active,,material,no,no,,'She was scared,yes,no,yes
H00017,human,female,1,3,absent,none,,material,no,no,,didn't want to go in. ',no,no,yes
H00217,human,male,1,1,subject,active,,mental,yes,no,,"Amazingly, Mr Martinez said he can now identify individual sharks",yes,yes,no
H00217,human,male,1,2,absent,none,,material,no,no,,says that they are also accustomed to his interaction.,no,no,yes
H00303,human,male,1,1,absent,none,,material,no,no,,Mr Pritchard was also involved in a bitter public dispute with his wife last year,no,yes,yes
H00303,human,male,1,2,subject,active,,material,no,no,,announcing that he was divorcing her.,yes,no,yes
H00045,human,female,1,1,subject,active,,material,yes,no,,A 16-year-old African-American asked what she should do if she is pulled over by the police at night.,yes,yes,no
H00280,human,male,1,1,subject,active,,material,no,no,,Stevens . admitted he was a longtime friend of Tiaffay's,yes,yes,no
H00280,human,male,1,2,absent,none,,material,no,no,,"worked for him as a . handyman,",no,no,yes
H00280,human,male,1,3,absent,none,,material,no,no,,denied any knowledge of the killing.,no,no,yes
H00053,human,female,1,1,subject,active,,material,no,no,,"When Kate met with CNN in Chicago, she didn't have her ukulele.",yes,yes,no
H00072,human,female,1,1,subject,active,,material,no,no,,She vomited at least twice in his presence.,yes,yes,no
H00115,human,female,1,1,absent,none,,relational,no,no,,Gable Tostee was two months ago charged with the murder of Warriena Wright,no,no,yes
H00115,human,female,1,2,subject,active,,material,no,yes,,"she allegedly fell from the balcony of his apartment in Gold Coast, Queensland, on August 8.",yes,no,yes
H00126,human,female,1,1,subject,passive,yes,material,no,no,,"Her wedding day was blighted by her fixation on the amount of food she was expected to eat,",yes,yes,no
H00126,human,female,1,2,absent,none,,material,no,no,,the couple's honeymoon the following summer was marked by compulsive exercise.,no,no,yes
H00141,human,female,1,1,absent,none,,material,yes,no,,'You can't be the director of children's services,no,no,yes
H00141,human,female,1,2,subject,active,,mental,no,no,,"not take responsibility for what happens to children,' she said.",yes,yes,no
H00013,human,female,1,1,subject,passive,no,relational,no,no,,They are not sure when she was abducted from the . neighborhood.,yes,no,yes
H00058,human,female,1,1,subject,active,,material,yes,no,,"""Holding the nation's top law-enforcement officer in contempt of Congress would be a drastic, disproportionate action on the part of this body,"" she wrote.",yes,yes,no
H00328,human,male,1,1,subject,passive,no,material,yes,no,,"He was sentenced to 13 years in prison for the holdup, then told to wait for orders that would specify when",yes,yes,no
H00328,human,male,1,2,subject,active,,material,no,yes,,where he was to report to prison.,yes,no,yes
